level,remaining_spins,balance,total_spend,add_times
5,7390.0,0.59481514,250,4
7,16599.0,0.25453758,250,4
10,73883.0,284.6062,50,0
10,74065.0,667.86975,50,0
7,16904.0,0.42378306,250,4
8,24472.0,1.4855595,250,4
10,73616.0,172.69818,200,3
9,40567.0,18.308348,250,4
10,73790.0,301.74014,150,2
8,24589.0,0.98440504,250,4
10,73600.0,140.86452,200,3
10,73731.0,321.13788,250,4
9,40706.0,0.8419869,250,4
10,73739.0,190.40271,100,1
7,16678.0,1.6219183,250,4
9,40673.0,0.9760719,250,4
5,7619.0,2.7971098,250,4
7,16971.0,0.15828872,250,4
8,24924.0,0.119684935,250,4
10,73683.0,282.86795,250,4
9,40010.0,0.90598536,250,4
5,7466.0,0.39544487,250,4
9,40830.0,0.9442525,250,4
10,74185.0,634.8738,100,1
5,7514.0,1.5959044,250,4
8,24551.0,2.4184332,250,4
7,17024.0,0.8585365,250,4
8,24895.0,0.9193115,250,4
10,73612.0,72.767075,100,1
9,41178.0,0.8136103,250,4
7,16721.0,0.52399635,250,4
5,7467.0,0.36331177,250,4
5,7633.0,0.5970006,250,4
6,11615.0,0.6949301,250,4
10,74442.0,874.80804,50,0
7,16553.0,0.38901442,250,4
7,16469.0,0.3872614,250,4
10,73657.0,197.16725,200,3
7,16989.0,0.89166105,250,4
8,24876.0,0.38568306,250,4
7,16475.0,1.1885465,250,4
7,16583.0,0.48741746,250,4
4,4779.0,0.43000197,250,4
10,73668.0,528.8019,100,1
9,41311.0,0.3461821,250,4
9,40532.0,0.60989857,250,4
8,24944.0,0.58770347,250,4
8,24950.0,0.8200307,250,4
5,7556.0,3.8298087,250,4
5,7515.0,0.7295135,250,4
8,24949.0,1.0878791,250,4
10,73972.0,592.33716,250,4
6,11529.0,0.5276084,250,4
6,11535.0,0.22726035,250,4
7,16466.0,0.9888227,250,4
5,7643.0,0.39731503,250,4
8,24972.0,0.12014961,250,4
10,74399.0,1042.675,250,4
10,73837.0,426.84003,200,3
10,74141.0,582.50555,100,1
9,39854.0,0.03835976,250,4
10,73729.0,223.96327,150,2
9,40867.0,0.54390764,250,4
10,73511.0,101.36446,250,4
8,24597.0,0.51837254,250,4
10,74540.0,1035.8104,150,2
8,24168.0,0.84790945,250,4
5,7594.0,0.03010273,250,4
10,73786.0,327.1043,200,3
8,25038.0,0.42195174,250,4
10,74185.0,698.64154,150,2
7,16985.0,0.15813112,250,4
6,11602.0,0.5602188,250,4
9,40532.0,0.24027157,250,4
7,16910.0,0.35791397,250,4
7,16878.0,0.090919495,250,4
8,24247.0,0.58227754,250,4
10,74527.0,1321.877,250,4
7,17076.0,1.49191,250,4
9,39451.0,0.8018962,250,4
6,11468.0,0.45973825,250,4
10,73834.0,424.06735,250,4
8,24767.0,0.017903566,250,4
7,16513.0,1.1220238,250,4
7,17123.0,0.32656384,250,4
7,17072.0,1.4252329,250,4
10,74328.0,774.1056,50,0
7,17119.0,0.7600186,250,4
10,73673.0,263.56903,250,4
5,7361.0,0.5291313,250,4
10,74551.0,1349.446,50,0
10,73983.0,663.8682,200,3
6,11377.0,0.36030102,250,4
5,7591.0,0.8968036,250,4
10,73861.0,315.74307,100,1
9,38987.0,0.43244052,250,4
8,24488.0,1.0839148,250,4
10,73688.0,284.16748,250,4
8,24258.0,0.28157377,250,4
6,11384.0,0.7920141,250,4
10,73620.0,75.131195,100,1
7,17125.0,0.12687111,250,4
6,11496.0,1.7258323,250,4
4,4776.0,0.1970067,250,4
10,73543.0,133.33331,250,4
7,16758.0,0.48781395,250,4
10,73660.0,258.10178,250,4
10,73496.0,91.429474,250,4
8,24703.0,1.0533881,250,4
6,11608.0,0.59372044,250,4
5,7569.0,0.8974893,250,4
9,39269.0,0.9339874,250,4
6,11449.0,0.6598978,250,4
6,11483.0,4.726418,250,4
7,16848.0,0.12395859,250,4
8,24430.0,2.1165628,250,4
10,73666.0,120.60157,100,1
7,16905.0,1.2912563,250,4
10,74139.0,530.37683,50,0
7,16910.0,0.15842819,250,4
6,11496.0,0.49298573,250,4
10,74034.0,626.60504,250,4
9,38943.0,0.33153343,250,4
10,73682.0,122.103264,100,1
6,11581.0,0.76070976,250,4
10,73864.0,404.70224,200,3
10,74950.0,1341.912,50,0
10,73998.0,523.43396,150,2
8,24157.0,0.5829451,250,4
9,39851.0,1.0020261,250,4
7,16640.0,0.78827906,250,4
7,16638.0,0.75580406,250,4
6,11487.0,1.7593868,250,4
6,11384.0,0.29269028,250,4
4,4775.0,0.46319008,250,4
6,11502.0,0.9606534,250,4
9,39392.0,0.90264606,250,4
7,16891.0,0.42437077,250,4
9,39482.0,0.90357876,250,4
7,16853.0,0.5913899,250,4
5,7404.0,0.12828994,250,4
5,7500.0,0.69539,250,4
8,24116.0,0.8468473,250,4
9,40718.0,0.7764311,250,4
8,24652.0,0.41756678,250,4
8,24545.0,0.18444516,250,4
6,11450.0,0.892751,250,4
10,73620.0,116.832245,150,2
6,11634.0,0.79400253,250,4
7,16593.0,0.92281103,250,4
9,41271.0,0.5807073,250,4
7,17072.0,0.69203997,250,4
6,11372.0,1.9923736,250,4
7,16798.0,3.2245722,250,4
9,40728.0,0.6435728,250,4
9,39108.0,0.19787312,250,4
10,74075.0,687.60443,250,4
8,24090.0,0.5796914,250,4
10,74612.0,1141.8059,50,0
7,16589.0,0.3903594,250,4
6,11451.0,0.826313,250,4
10,74415.0,878.0721,100,1
7,17025.0,0.2256875,250,4
6,11637.0,3.4941206,250,4
8,24554.0,0.58381104,250,4
9,40717.0,0.076462984,250,4
10,73854.0,405.90247,200,3
9,39704.0,0.7063383,250,4
9,39758.0,0.3058393,250,4
8,24749.0,0.7181668,250,4
7,17021.0,0.42464292,250,4
8,24781.0,0.31949902,250,4
10,73835.0,442.07248,250,4
8,24722.0,0.25290728,250,4
9,40711.0,0.2769599,250,4
7,16953.0,0.79188824,250,4
5,7545.0,0.7966093,250,4
8,24745.0,2.2862954,250,4
6,11379.0,0.99303675,250,4
6,11657.0,0.52844334,250,4
10,73586.0,128.93155,200,3
9,39595.0,0.5734607,250,4
5,7619.0,0.9969101,250,4
8,24685.0,0.28622913,250,4
6,11564.0,0.4939289,250,4
10,73731.0,322.83524,250,4
9,40158.0,0.20521641,250,4
10,73789.0,332.27054,100,1
6,11433.0,0.9273317,250,4
6,11446.0,0.85942173,250,4
7,17026.0,0.6920414,250,4
4,4790.0,0.69719696,250,4
8,24856.0,0.95279634,250,4
6,11600.0,0.42700863,250,4
10,74228.0,628.90643,50,0
7,16563.0,0.22250557,250,4
9,38970.0,0.29528308,250,4
6,11652.0,0.09469676,250,4
6,11508.0,0.5605296,250,4
9,39328.0,0.23299193,250,4
9,39450.0,0.23408842,250,4
7,16584.0,0.05665016,250,4
8,24114.0,0.48255754,250,4
6,11583.0,0.9282726,250,4
6,11626.0,0.59471345,250,4
7,17124.0,0.56022215,250,4
7,16491.0,8.121401,250,4
7,16670.0,0.9243989,250,4
8,24906.0,1.587098,250,4
6,11662.0,1.0615243,250,4
5,7571.0,0.92991304,250,4
10,73457.0,47.8285,250,4
5,7585.0,0.63039684,250,4
7,17090.0,0.22711658,250,4
8,24867.0,1.2522312,250,4
5,7465.0,1.2289177,250,4
6,11414.0,0.76049614,250,4
8,24993.0,0.4189539,250,4
10,73910.0,805.8693,200,3
7,16650.0,0.7906097,250,4
8,24091.0,1.4479771,250,4
9,39353.0,0.33214617,250,4
10,73723.0,175.90002,100,1
5,7433.0,0.4291067,250,4
9,39289.0,1.3683805,250,4
9,39295.0,0.26742053,250,4
7,16703.0,1.9568338,250,4
7,16814.0,0.8236625,250,4
10,73853.0,444.038,250,4
9,41123.0,0.7466073,250,4
7,16704.0,0.52255607,250,4
7,16737.0,0.2574129,250,4
10,73660.0,596.1335,100,1
5,7472.0,1.5297221,250,4
10,74052.0,492.03918,100,1
10,73462.0,58.899277,250,4
9,40127.0,1.5724807,250,4
7,16936.0,2.15886,250,4
5,7468.0,0.7621145,250,4
7,16719.0,0.52301264,250,4
5,7563.0,0.6969061,250,4
5,7368.0,0.82810783,250,4
6,11377.0,0.12628484,250,4
5,7383.0,1.8291068,250,4
5,7603.0,2.9639213,250,4
10,73489.0,190.02888,250,4
10,73760.0,169.20111,50,0
6,11515.0,0.42692566,250,4
10,73667.0,236.10387,200,3
5,7553.0,0.1298027,250,4
