level,remaining_spins,balance,total_spend,add_times
3,6202.0,16.649979,250,4
1,886,13.332001,250,4
2,2661.0,7.324005,250,4
1,867,11.324004,250,4
1,880,19.332,250,4
2,2652.0,15.328018,250,4
1,885,14.664001,250,4
1,886,31.998001,250,4
9,105902.0,8.970093,250,4
1,869,7.996002,250,4
1,887,16.666,250,4
1,875,7.996002,250,4
1,883,20.662003,250,4
1,871,41.328003,250,4
1,873,7.995987,250,4
1,886,13.998,250,4
1,883,6.6660004,250,4
1,886,23.328003,250,4
3,6236.0,8.65596,250,4
1,871,15.330002,250,4
1,886,16.666,250,4
1,882,5.996002,250,4
1,884,120.664,250,4
1,887,16.666,250,4
1,886,19.998001,250,4
3,6200.0,1.322052,250,4
2,2642.0,1.9919891,250,4
1,886,8.0,250,4
1,886,16.666,250,4
1,885,16.664001,250,4
1,873,59.328003,250,4
1,880,16.660004,250,4
1,877,15.328003,250,4
1,886,7.3320007,250,4
1,881,14.6640005,250,4
1,866,5.996002,250,4
1,873,19.992004,250,4
1,883,11.998001,250,4
2,2657.0,3.328003,250,4
2,2644.0,17.328018,250,4
7,43297.0,331.2378,250,4
1,884,15.332001,250,4
4,11501.0,23.972214,250,4
1,870,25.994003,250,4
1,881,10.666,250,4
1,887,13.332001,250,4
1,875,20.662003,250,4
1,885,6.6660004,250,4
4,11499.0,13.979889,250,4
